AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118349, Geodeziya və xəritəçilik mühəndisliyi,Ə,219,322
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118357," Metrologiya, standartlaşdırma və sertifikasiya mühəndisliyi",Ə,234, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118365, Ekologiya mühəndisliyi,Ə,226,336
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118381, Ekologiya mühəndisliyi (tədris ingilis dilində),Ə,200, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118398, Fövqəladə hallar və həyat fəaliyyətinin təhlükəsizliyi mühəndisliyi,Ə,255,445
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118413, İnformasiya texnologiyaları,Ə,268,513
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118438, İnformasiya texnologiyaları (tədris ingilis dilində),Ə,250,513
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118446," Yer quruluşu, torpaq və şəhər kadastrı",Ə,322,322
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,*118454, Memarlıq,Ə,200,329
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,*118479, Memarlıq (tədris ingilis dilində),Ə,378,378
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118584, Şəhərsalma,Ə,332,332
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122114, Fizika müəllimliyi,Ə,367,426
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122139, Riyaziyyat və informatika müəllimliyi,Ə,476,476
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122155, Riyaziyyat müəllimliyi,Ə,433,433
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122163, Texnologiya müəllimliyi,Ə,258,330
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122171, İnformatika müəllimliyi,Ə,278,379
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122463, Riyaziyyat və informatika müəllimliyi (Şamaxı filialı),Ə,252,438
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122528, Riyaziyyat və informatika müəllimliyi (Şəki filialı),Ə,305,429
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122617, Riyaziyyat və informatika müəllimliyi (Ağcabədi filialı),Ə,237,479
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,122714, Riyaziyyat və informatika müəllimliyi (Quba filialı),Ə,335,428
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123119, Texnoloji maşın və avadanlıqlar mühəndisliyi,Ə,289,348
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123135, Qida məhsulları mühəndisliyi,Ə,374,374
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123143, Qida məhsulları mühəndisliyi,Q,200,364
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123168, Çoxişlənən malların texnologiyası mühəndisliyi,Ə,348,360
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123176, Çoxişlənən malların texnologiyası mühəndisliyi,Q,200,368
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123184, İstehlak mallarının ekspertizası və marketinqi,Ə,280,398
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123192, İstehlak mallarının ekspertizası və marketinqi,Q,209,416
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123232," Metrologiya, standartlaşdırma və sertifikasiya mühəndisliyi",Ə,205,438
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123249," Metrologiya, standartlaşdırma və sertifikasiya mühəndisliyi",Q,200, - 
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123265, İnformasiya texnologiyaları,Ə,520,520
AZ,I,Azərbaycan Dövlət İqtisad Universiteti,123281, Sistem mühəndisliyi,Ə,252, - 
AZ,I,Bakı Mühəndislik Universiteti,128117, Elektroenergetika mühəndisliyi,Ə,200,421
AZ,I,Bakı Mühəndislik Universiteti,128125, Maşın mühəndisliyi,Ə,200,323
AZ,I,Bakı Mühəndislik Universiteti,128133, Proseslərin avtomatlaşdırılması mühəndisliyi,Ə,210,520
AZ,I,Bakı Mühəndislik Universiteti,128141, Mexanika mühəndisliyi,Ə,200,474
AZ,I,Bakı Mühəndislik Universiteti,128158, Mexanika mühəndisliyi (tədris ingilis dilində),Ə,557,557
AZ,I,Bakı Mühəndislik Universiteti,128166, Kompüter mühəndisliyi,Ə,545,545
AZ,I,Bakı Mühəndislik Universiteti,128174, Kompüter mühəndisliyi (tədris ingilis dilində),Ə,638,638
AZ,I,Bakı Mühəndislik Universiteti,128182, İnşaat mühəndisliyi,Ə,250,429
AZ,I,Bakı Mühəndislik Universiteti,128199, İnşaat mühəndisliyi (tədris ingilis dilində),Ə,250,420
AZ,I,Bakı Mühəndislik Universiteti,128214, Mühəndis sistemlərinin və qurğularının tikintisi mühəndisliyi,Ə,200,330
AZ,I,Bakı Mühəndislik Universiteti,128222, Kimya mühəndisliyi,Ə,200,579
AZ,I,Bakı Mühəndislik Universiteti,128239, Kimya mühəndisliyi (tədris ingilis dilində),Ə,447,549
AZ,I,Bakı Mühəndislik Universiteti,128247, Ekologiya mühəndisliyi,Ə,200,336
AZ,I,Bakı Mühəndislik Universiteti,128255, Ekologiya mühəndisliyi (tədris ingilis dilində),Ə,200, - 
AZ,I,Bakı Mühəndislik Universiteti,128263, İnformasiya texnologiyaları,Ə,390,512
AZ,I,Bakı Mühəndislik Universiteti,128271, İnformasiya texnologiyaları (tədris ingilis dilində),Ə,618,618
AZ,I,Bakı Mühəndislik Universiteti,128288, Sistem mühəndisliyi,Ə,218,621
AZ,I,Bakı Mühəndislik Universiteti,128296, Sənaye mühəndisliyi,Ə,200,370
AZ,I,Bakı Mühəndislik Universiteti,128311, Sənaye mühəndisliyi (tədris ingilis dilində),Ə,200,370
AZ,I,Bakı Mühəndislik Universiteti,128328, Logistika və nəqliyyat texnologiyaları mühəndisliyi,Ə,224,272
AZ,I,Bakı Mühəndislik Universiteti,128344, Şəhərsalma,Ə,200,325
AZ,I,Bakı Mühəndislik Universiteti,128369, Memarlıq,Ə,200,367
AZ,I,Bakı Mühəndislik Universiteti,128377, Memarlıq (tədris ingilis dilində),Ə,200,372
AZ,I,Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası,129113, Kompüter elmləri,Ə,642,642
AZ,I,"""ADA"" Universiteti",131113, Kompüter elmləri (tədris ingilis dilində),Ə,377,
AZ,I,"""ADA"" Universiteti",131121, Kompüter mühəndisliyi (tədris ingilis dilində),Ə,231,
AZ,I,"""ADA"" Universiteti",131138, İnformasiya texnologiyaları (tədris ingilis dilində),Ə,322,
AZ,I,Azərbaycan Dövlət Rəssamlıq Akademiyası,*135115, Memarlıq,Ə,200, - 
AZ,I,Azərbaycan Turizm və Menecment Universiteti,136111, Qida məhsulları mühəndisliyi,Ə,353,353
AZ,I,Milli Aviasiya Akademiyası,138112, Elektroenergetika mühəndisliyi,Ə,329,407
AZ,I,Milli Aviasiya Akademiyası,138129, Avianəqliyyat istehsalatının təşkili mühəndisliyi,Ə,317,418
AZ,I,Milli Aviasiya Akademiyası,138137, Aviasiya texnikası avadanlıqlarının istismarı mühəndisliyi,Ə,466,466
AZ,I,Milli Aviasiya Akademiyası,138145, Aviasiya texnikası avadanlıqlarının istismarı mühəndisliyi,Q,216, - 
AZ,I,Milli Aviasiya Akademiyası,138161, Hava nəqliyyatının hərəkətinin idarə olunması mühəndisliyi,Ə,347,347
AZ,I,Milli Aviasiya Akademiyası,138186, Uçuş mühəndisliyi,Ə,336,363
AZ,I,Milli Aviasiya Akademiyası,138218, Hava nəqliyyatında texnoloji proseslərin və istehsalatın təhlükəsizliyi mühəndisliyi,Ə,333,426
AZ,I,Milli Aviasiya Akademiyası,138234, Cihazqayırma mühəndisliyi,Ə,369,402
AZ,I,Milli Aviasiya Akademiyası,138242," Elektronika, telekommunikasiya və radiotexnika mühəndisliyi",Ə,487,487
AZ,I,Milli Aviasiya Akademiyası,138267, Proseslərin avtomatlaşdırılması mühəndisliyi,Ə,200,599
AZ,I,Milli Aviasiya Akademiyası,138275, Kompüter mühəndisliyi,Ə,539,539
AZ,I,Milli Aviasiya Akademiyası,138291, Ekologiya mühəndisliyi,Ə,386,386
AZ,I,Milli Aviasiya Akademiyası,138323, Kosmik texnika mühəndisliyi,Ə,334,400
AZ,I,Milli Aviasiya Akademiyası,138331, İnformasiya texnologiyaları,Ə,513,513
AZ,I,Milli Aviasiya Akademiyası,138348, Sistem mühəndisliyi,Ə,265, - 
AZ,I,Azərbaycan Dövlət Dəniz Akademiyası,139117, Gəmiqayırma və gəmi təmiri mühəndisliyi,Ə,347,395
AZ,I,Azərbaycan Dövlət Dəniz Akademiyası,139133, Gəmi energetik qurğularının istismarı mühəndisliyi,Ə,339,379
AZ,I,Azərbaycan Dövlət Dəniz Akademiyası,139158, Dəniz naviqasiyası mühəndisliyi,Ə,354,453
AZ,I,Azərbaycan Dövlət Dəniz Akademiyası,139174, Elektrik mühəndisliyi,Ə,291,378
AZ,I,Bakı Ali Neft Məktəbi,141117, Neft-qaz mühəndisliyi (tədris ingilis dilində),Ə,663,663
AZ,I,Bakı Ali Neft Məktəbi,141125, Proseslərin avtomatlaşdırılması mühəndisliyi (tədris ingilis dilində),Ə,685,685
AZ,I,Bakı Ali Neft Məktəbi,141133, Kimya mühəndisliyi (tədris ingilis dilində),Ə,662,662
AZ,I,Naxçıvan Dövlət Universiteti,142113, Fizika müəllimliyi,Ə,290,429
AZ,I,Naxçıvan Dövlət Universiteti,142121, Riyaziyyat və informatika müəllimliyi,Ə,442,442
AZ,I,Naxçıvan Dövlət Universiteti,142138, Riyaziyyat müəllimliyi,Ə,330,405
AZ,I,Naxçıvan Dövlət Universiteti,142146, Texnologiya müəllimliyi,Ə,196,339
AZ,I,Naxçıvan Dövlət Universiteti,142154, Elektroenergetika mühəndisliyi,Ə,202,402
AZ,I,Naxçıvan Dövlət Universiteti,142162, Dəmiryol nəqliyyatı və təsərrüfatı mühəndisliyi,Ə,200,337
AZ,I,Naxçıvan Dövlət Universiteti,142179, Yerüstü nəqliyyat vasitələrinin mühəndisliyi,Ə,204,338
AZ,I,Naxçıvan Dövlət Universiteti,142187, Yerüstü nəqliyyat vasitələrinin mühəndisliyi,Q,200, - 
AZ,I,Naxçıvan Dövlət Universiteti,142195, Meliorasiya və su təsərrüfatı tikintisi mühəndisliyi,Ə,193,318
AZ,I,Naxçıvan Dövlət Universiteti,142219, Geodeziya və xəritəçilik mühəndisliyi,Ə,200,401
AZ,I,Naxçıvan Dövlət Universiteti,142227, Ekologiya mühəndisliyi,Ə,200,358
AZ,I,Naxçıvan Dövlət Universiteti,142235, İnformasiya texnologiyaları,Ə,277,523
AZ,I,Naxçıvan Dövlət Universiteti,142243, Torpaqşünaslıq və aqrokimya,Ə,236,236
